image_id,score2,score3,score4,score5,score6,score7,score8,score9,score10,score11
820732,24,20,45,57,34,6,0,0,2,2
696479,0,6,17,36,72,21,11,0,1,1
693130,0,3,3,11,54,51,18,8,1,0
434527,1,5,12,62,81,38,24,4,0,1
38638,1,3,15,42,58,53,36,14,3,2
347522,1,6,13,44,89,83,53,12,9,1
731160,1,2,17,39,61,41,23,9,2,2
856174,1,0,2,14,43,58,21,4,1,0
914483,1,3,6,8,46,50,30,12,8,5
464946,1,5,17,57,80,36,19,8,0,1
350112,2,3,19,36,60,60,49,19,15,4
21206,5,11,27,49,22,10,1,1,1,0
107895,8,0,6,21,33,49,30,16,23,16
281807,2,3,9,51,133,129,54,38,10,5
511731,0,0,1,9,38,76,54,30,10,5
514432,0,1,3,17,53,65,35,23,10,8
743217,0,2,2,3,24,50,45,24,10,4
495260,1,2,7,28,82,86,41,15,7,6
524688,0,0,1,23,57,62,22,5,2,2
360154,1,2,16,43,58,41,20,10,3,4
228527,5,7,21,58,97,46,23,7,5,4
10167,14,22,35,44,42,21,11,3,2,1
451117,0,0,2,13,65,120,97,46,11,5
176458,1,2,3,20,47,75,67,40,25,16
368235,0,4,12,28,70,45,24,6,4,1
750455,0,0,6,6,38,64,65,43,18,7
728597,2,2,9,28,74,52,22,1,2,1
943232,0,2,4,15,32,60,22,12,3,1
126795,2,5,12,40,78,75,40,16,8,5
859029,2,7,9,22,39,56,35,14,7,1
580990,1,1,5,25,51,44,21,6,3,0
732281,0,1,3,10,51,83,34,12,3,4
490849,0,1,3,9,38,47,32,12,5,2
242390,5,9,24,49,85,59,24,17,4,3
366822,17,26,41,99,68,27,10,2,1,2
114253,0,5,13,48,85,71,33,21,8,3
862220,0,0,3,7,16,35,49,16,14,5
308905,2,5,12,31,77,52,15,5,7,1
240275,30,40,43,62,41,14,3,2,0,2
232911,1,7,18,41,74,34,15,5,1,0
923195,8,12,17,46,58,38,4,2,2,1
76702,0,1,9,33,62,34,17,4,1,1
639437,1,3,15,33,104,57,19,6,1,1
85174,15,24,39,83,64,29,11,2,2,0
578714,0,0,1,2,28,49,38,24,8,2
223058,3,7,14,52,80,80,33,13,4,2
681678,0,0,3,5,25,48,38,23,11,7
160520,6,19,25,72,61,13,5,0,0,0
593220,15,28,43,121,72,20,7,1,1,0
549848,1,1,4,15,49,41,10,7,1,2
490094,0,0,6,45,71,18,9,2,0,0
739849,1,3,4,22,48,57,26,13,7,5
340352,3,3,17,47,77,76,23,17,6,3
799969,1,5,5,27,63,46,37,16,3,1
744243,0,2,9,8,31,42,39,16,7,3
582440,0,2,7,30,63,42,8,3,0,1
945531,0,2,4,8,33,57,37,21,11,5
943452,11,14,26,61,76,22,8,1,1,1
464949,0,3,8,34,73,30,14,5,1,4
824356,4,2,5,24,55,39,19,4,2,3
745135,0,2,3,11,34,62,44,23,19,15
2017,3,7,21,35,46,50,47,16,8,6
319784,0,13,18,55,81,30,13,7,3,2
676796,52,49,34,28,13,3,0,0,1,0
725506,1,0,0,13,55,45,20,11,1,1
927011,7,9,16,37,56,39,14,9,4,5
760357,1,1,6,10,34,45,35,28,12,17
837147,3,4,9,37,60,61,18,10,2,3
227092,5,11,19,59,66,35,15,6,5,3
255587,1,13,29,90,125,63,13,4,1,2
671434,1,1,5,17,62,44,16,8,2,1
778222,0,0,3,9,41,53,24,9,1,0
17487,6,10,34,45,54,31,16,13,2,0
122964,0,2,12,55,63,26,11,4,0,0
110480,1,14,21,63,86,50,17,9,5,4
110336,1,16,44,77,80,35,10,5,1,0
114092,2,9,37,67,102,38,17,7,1,1
340288,13,11,30,38,72,44,22,17,5,2
746064,5,6,10,31,52,50,21,10,2,2
635807,0,0,2,53,96,58,15,6,2,1
59044,1,19,35,59,70,51,11,5,4,2
25235,6,5,18,38,68,65,43,29,8,7
705101,0,3,7,25,58,52,17,2,0,0
710862,4,10,20,52,59,24,15,5,4,1
803402,0,2,5,18,40,42,10,3,2,0
166943,0,2,9,60,117,42,18,2,2,0
830279,1,2,4,15,53,46,20,10,5,4
780518,2,2,13,31,80,66,26,9,3,1
451932,0,0,7,34,131,108,41,20,4,1
530861,0,2,0,6,33,49,31,16,4,4
16783,0,0,2,4,14,19,26,22,14,9
423289,3,8,42,61,56,23,7,0,1,0
347373,2,0,14,38,89,72,30,12,4,1
800337,0,2,4,26,58,55,21,14,4,0
869716,2,4,6,35,85,49,9,7,0,3
96534,10,15,44,65,30,12,3,1,0,1
658460,0,4,7,23,60,72,34,18,5,2
509381,0,1,2,19,40,72,44,25,8,3
522944,0,1,2,19,52,75,31,19,9,4
743249,1,3,7,20,73,149,60,20,5,4
331099,0,4,8,24,75,83,44,27,10,10
55098,4,17,24,44,71,42,23,8,3,8
205897,1,6,6,34,60,67,37,26,17,5
834075,4,5,10,32,85,42,21,8,1,1
70771,1,1,3,28,51,62,32,15,5,3
231360,0,1,2,12,28,41,41,34,23,25
497752,0,2,1,9,61,65,23,21,10,4
58113,2,2,12,48,78,61,27,12,3,3
475087,25,17,24,31,36,11,1,3,0,0
841277,0,5,12,17,46,71,29,25,11,6
910329,5,15,24,91,77,33,8,2,0,1
715600,0,1,5,19,86,27,13,2,0,0
10299,6,9,14,38,61,41,17,2,1,0
1445,1,4,6,27,38,35,46,29,11,7
285795,1,2,5,31,79,42,20,5,0,1
46661,6,22,42,76,72,19,10,12,0,2
828829,5,6,14,32,88,70,27,7,1,3
548664,0,3,6,31,57,51,23,8,2,0
769586,1,1,11,28,54,24,4,6,1,0
707469,5,8,20,47,48,14,7,5,0,1
9538,1,0,0,1,9,10,19,23,18,12
40084,6,7,28,46,45,11,2,1,1,0
599308,9,18,26,57,37,8,1,2,1,0
684240,0,1,3,6,31,65,39,12,5,1
639934,0,1,4,11,30,69,51,45,25,11
904949,0,1,1,11,26,38,18,8,4,1
792196,11,30,43,49,64,26,10,7,1,0
672303,0,0,3,10,39,43,28,7,9,3
168293,2,3,14,31,63,74,40,4,2,3
391487,3,6,17,38,72,45,12,6,1,0
752195,0,1,3,35,57,38,12,4,2,1
871265,2,10,20,47,78,41,23,4,1,0
448658,0,1,5,26,79,105,74,27,18,10
11406,8,16,38,51,47,18,7,3,0,0
150664,1,2,12,50,74,38,12,5,1,0
655839,0,3,10,33,77,29,7,3,1,0
344051,0,5,6,29,56,68,45,32,7,3
795396,0,0,1,3,24,46,35,19,8,2
298680,4,10,35,75,129,67,31,15,4,1
18712,0,2,9,18,45,37,18,5,0,0
257643,12,29,46,82,80,32,5,2,1,4
873622,0,2,7,35,64,24,12,1,0,0
956494,1,0,2,13,31,48,19,8,2,3
716252,2,1,10,33,50,39,27,14,6,2
414738,0,1,5,25,66,74,29,8,3,1
827,2,1,8,13,20,47,41,41,22,8
858929,2,5,5,19,44,47,41,34,15,5
274900,1,7,14,35,69,73,41,25,7,9
192604,0,2,17,34,91,75,36,13,6,6
599679,0,0,1,10,36,56,25,12,8,3
578773,2,8,29,55,43,15,4,1,1,0
741899,2,2,5,8,26,35,33,28,16,14
121514,2,3,14,30,80,81,73,33,9,5
606541,0,5,12,36,43,13,4,0,1,1
673530,1,3,16,29,67,24,14,2,7,0
498509,2,4,8,48,85,77,33,11,2,2
328288,0,3,8,24,54,47,29,16,2,2
567640,1,0,6,14,29,55,38,34,27,19
829484,0,1,2,7,31,50,36,11,7,3
532653,1,1,2,12,46,56,23,8,3,0
27720,1,5,10,20,48,38,17,8,5,0
18471,0,1,8,15,52,77,50,30,6,1
7284,3,5,9,38,62,61,45,26,17,4
882718,1,0,4,4,47,73,39,12,1,4
810680,1,0,3,16,60,45,16,4,3,1
693803,0,0,1,12,41,49,32,7,11,0
142420,2,1,15,23,65,78,57,31,12,6
451375,0,0,3,14,82,140,61,28,14,4
357005,0,0,3,15,47,64,38,12,11,12
581849,1,3,16,46,65,43,22,4,2,2
884142,1,5,9,35,57,34,7,3,1,1
3130,24,47,59,65,34,29,8,10,7,1
787819,1,1,6,20,43,35,20,3,3,2
831113,0,0,2,5,24,54,33,16,9,8
881392,1,0,1,23,54,61,27,15,2,1
368102,1,0,2,12,35,50,44,25,21,21
558882,0,2,9,25,53,24,9,3,1,0
502657,0,1,5,24,52,48,19,6,3,3
743532,0,2,5,8,33,58,18,24,12,1
717354,9,17,32,52,40,15,6,0,1,0
673310,0,2,6,11,55,60,24,11,4,3
881999,0,0,4,18,60,30,7,2,1,0
2396,2,3,28,51,55,40,27,11,4,1
772386,0,2,11,30,127,184,104,37,19,4
860796,0,1,6,5,21,47,33,15,3,4
280493,1,4,15,40,102,131,92,51,16,9
135563,5,7,18,49,93,87,45,25,9,5
459796,0,3,8,21,73,43,23,10,3,1
117330,0,1,14,46,57,33,12,4,3,1
178295,0,8,25,76,101,29,9,1,0,1
112373,2,12,22,80,88,39,12,1,0,0
31226,10,20,31,72,53,27,19,5,1,0
952009,0,1,7,16,54,51,24,14,6,3
792166,1,1,3,10,24,44,46,24,12,21
135487,5,8,20,43,94,92,45,18,9,5
710712,15,31,40,53,42,6,4,2,0,0
456511,1,1,0,4,16,44,62,44,34,46
318960,4,10,22,62,84,36,18,12,1,0
7796,5,21,36,59,88,47,20,6,0,4
169979,4,4,17,36,102,93,47,28,12,5
9598,4,8,26,49,54,35,11,1,1,0
425931,0,1,2,5,22,47,60,53,44,32
34502,0,2,13,27,44,28,7,2,0,1
713701,1,6,11,43,58,26,7,1,1,1
74778,2,14,26,50,91,65,35,13,4,3
178775,0,5,15,52,103,80,35,12,6,6
465106,1,0,21,53,79,50,15,6,5,4
780548,0,2,10,16,57,52,33,12,3,2
831422,0,1,11,33,80,74,37,14,6,4
114241,6,19,39,80,84,39,5,4,1,0
132349,0,5,7,39,118,99,55,16,2,3
663776,1,0,2,9,35,51,36,13,1,6
448022,0,0,0,10,45,97,93,60,23,13
806712,0,3,6,37,62,25,3,2,0,0
10617,1,2,1,8,20,22,19,6,7,1
801716,3,9,14,32,56,44,18,6,0,0
950569,0,0,2,13,77,36,5,2,2,0
867074,0,5,11,35,66,49,20,6,5,5
740158,2,6,22,39,46,22,7,4,0,0
556861,0,1,18,60,92,30,4,4,0,1
13359,1,6,17,39,53,40,26,13,5,5
355854,2,2,8,51,76,40,7,6,3,2
151017,6,3,26,71,56,32,6,1,3,0
795551,0,1,4,4,24,55,30,12,4,0
778654,0,1,3,19,42,40,23,6,4,0
439800,0,2,6,32,67,43,24,5,4,1
361238,1,2,16,15,36,52,43,21,7,13
101926,0,3,10,56,97,84,57,20,6,2
355823,1,17,31,66,46,22,2,4,1,2
240306,0,1,5,26,61,58,42,30,20,4
355460,0,0,5,25,65,59,19,11,4,3
905524,3,2,14,24,30,30,13,2,3,1
765082,2,5,12,42,63,32,27,3,4,1
245135,0,0,5,16,62,72,37,16,9,1
90562,5,4,15,27,36,48,27,11,7,2
402197,2,5,8,27,55,79,56,27,12,12
514175,0,2,5,24,54,65,24,11,1,1
652740,0,0,1,8,34,57,32,14,6,8
222265,0,10,28,50,73,69,35,10,5,3
578769,3,13,24,63,41,12,4,1,0,0
660551,0,1,2,10,37,63,17,14,5,1
795796,6,11,21,42,43,13,8,0,2,2
837812,0,2,1,20,52,48,17,6,4,0
801443,19,15,22,33,39,16,6,2,0,0
485811,0,1,4,14,55,52,35,28,6,3
472239,4,10,24,69,79,20,14,0,0,0
894290,1,0,3,11,36,72,37,17,7,1
920997,5,11,19,29,55,39,12,5,5,2
356763,0,3,13,47,76,41,14,4,1,0
857659,1,0,1,13,55,55,10,2,1,0
313342,15,24,47,49,43,11,3,0,1,0
163605,13,18,26,55,76,45,16,4,3,2
476568,0,1,2,21,62,79,31,17,9,1
369807,2,11,11,56,110,66,25,9,1,3
647562,0,2,11,23,58,65,34,13,4,4
519110,16,15,24,66,35,16,2,1,2,0
444766,1,4,7,36,68,53,25,7,3,2
734340,0,2,7,19,40,58,35,15,8,1
149556,3,7,18,57,94,96,52,20,6,3
35061,2,4,14,37,51,39,26,4,7,2
431596,0,0,0,9,43,69,42,19,13,2
957662,1,1,3,12,26,46,40,21,6,9
824630,3,1,4,26,53,43,17,8,2,0
13188,5,10,46,53,45,15,9,5,1,1
444507,0,5,14,44,67,57,28,16,12,4
638931,1,2,8,18,47,57,64,29,15,11
933282,0,5,12,37,63,43,28,13,0,2
421424,2,12,25,49,64,23,6,2,0,0
102282,0,1,6,26,72,65,29,8,7,0
128231,10,17,43,76,78,41,13,4,0,1
835900,7,11,19,46,62,34,13,4,1,0
494682,0,2,5,22,47,52,17,4,2,2
45300,8,15,27,60,69,29,13,5,3,0
920043,1,0,3,17,36,36,11,4,3,0
233247,2,14,31,87,90,52,20,5,2,3
434946,3,3,12,27,68,55,12,20,3,4
19951,3,10,16,52,71,36,21,7,2,0
873674,0,0,1,16,42,66,18,11,1,1
287900,1,0,2,26,74,48,22,6,1,1
896117,3,7,9,37,65,36,14,8,1,0
671981,1,0,5,13,39,51,31,10,8,0
327280,0,0,1,8,39,66,58,39,14,6
179366,1,3,15,26,56,80,66,30,25,11
793880,0,1,6,40,83,38,9,6,1,0
141784,1,2,6,42,72,47,26,15,4,4
167315,0,1,6,24,100,72,26,8,1,2
93206,2,8,21,39,56,42,40,32,13,13
434900,0,5,6,39,71,46,18,9,3,1
251870,1,3,10,18,58,72,40,35,14,9
120271,15,24,59,85,65,34,20,10,3,5
957191,1,3,5,27,51,16,4,3,2,0
554717,1,0,2,13,24,41,31,19,5,1
750935,0,6,7,14,56,71,49,29,7,5
538038,3,2,2,24,53,42,9,3,0,0
648094,11,7,17,41,71,36,6,1,1,1
543747,1,0,0,9,30,29,28,35,13,12
239303,0,2,2,19,72,51,24,8,2,0
735066,0,1,3,13,41,43,23,5,0,0
916016,0,0,2,6,33,59,34,7,5,2
331219,0,2,7,33,68,52,22,12,3,0
353308,1,1,10,31,60,51,24,10,9,1
880179,1,4,6,20,60,45,8,6,0,0
75180,0,3,7,12,47,59,29,16,2,4
315194,2,5,21,44,48,23,16,5,6,1
863342,1,5,12,33,47,48,17,14,2,0
434685,0,2,5,32,81,70,18,9,3,3
628922,1,3,7,30,65,26,4,0,1,0
190243,7,21,37,70,81,56,19,8,4,4
611436,0,2,4,33,69,37,14,3,0,1
398158,2,7,18,45,62,41,7,4,1,2
67165,0,1,11,12,57,59,20,21,1,2
949614,3,6,13,43,56,46,7,1,2,0
774343,1,7,23,52,80,26,5,1,2,1
791861,0,2,7,22,33,42,35,14,13,2
656214,1,1,2,8,37,50,35,24,6,3
56744,7,30,39,58,38,14,4,1,0,0
66539,2,8,14,57,61,24,7,6,2,0
855707,0,1,4,14,45,59,33,10,4,0
739461,0,2,7,17,56,56,20,4,2,0
60882,0,10,35,44,48,18,6,2,0,0
317665,0,0,10,14,51,43,20,12,2,1
116278,0,4,8,35,55,42,16,7,2,2
106869,3,15,40,67,86,30,15,5,2,3
162747,1,12,19,52,94,62,29,8,2,3
807629,1,1,3,12,34,49,26,15,4,2
365364,2,18,15,54,122,57,10,8,2,1
704084,0,2,5,23,73,61,39,15,7,3
415183,0,2,12,35,88,47,13,8,5,3
151394,1,4,18,34,59,88,59,50,23,16
634211,0,0,2,22,71,58,21,7,2,0
17558,4,9,30,51,62,27,15,9,1,2
192138,3,9,26,69,82,55,20,6,4,1
646329,2,0,3,11,37,64,55,46,16,12
330464,0,3,10,51,92,53,25,6,4,3
929109,4,2,9,13,28,36,15,5,3,0
850609,0,2,0,8,18,52,48,21,8,1
398571,5,4,6,57,93,44,14,3,2,2
449503,1,2,10,44,121,73,25,11,3,0
295811,13,6,13,30,45,44,21,17,7,17
614468,2,2,6,25,53,45,20,10,4,3
891590,2,4,4,28,60,54,15,2,0,1
354073,9,21,28,92,80,34,10,2,0,2
815911,0,1,8,14,30,41,26,27,17,7
22993,11,11,22,49,54,39,25,7,1,1
482217,1,1,8,19,48,53,27,13,3,2
578753,0,0,0,6,45,55,28,10,3,1
164657,0,2,2,9,34,67,70,43,57,26
597892,1,1,5,23,65,58,27,17,4,1
645469,3,4,13,32,57,52,33,22,15,3
779512,1,2,6,10,51,47,27,10,0,2
159893,2,14,32,93,70,18,12,5,1,0
850056,0,0,2,2,7,26,50,59,59,41
215492,8,18,35,55,84,49,18,10,5,1
114842,1,3,16,63,92,44,15,1,3,1
237918,1,8,21,52,102,77,40,14,6,3
578718,0,0,1,11,49,54,21,3,2,0
858323,1,3,11,22,50,50,27,11,5,3
954198,0,2,1,5,35,49,26,5,2,2
174609,6,13,33,41,79,23,12,1,4,1
475342,4,4,8,46,50,33,11,1,1,1
433080,0,1,3,9,39,50,27,13,9,1
661576,0,3,13,26,99,74,37,26,7,5
771841,4,10,19,67,141,137,73,27,9,3
996,0,5,9,31,35,37,37,26,10,10
422415,1,5,15,40,112,66,14,11,2,1
121506,5,8,32,75,96,56,23,8,5,1
60241,3,9,19,54,88,53,20,8,2,2
747953,1,13,32,50,60,27,18,9,5,3
77174,2,6,17,31,66,32,7,4,0,0
661203,6,8,11,36,78,36,16,3,3,2
29059,1,9,13,38,66,43,25,11,2,1
781506,0,2,8,36,78,53,29,10,6,0
131295,1,4,8,33,84,66,37,16,15,2
181589,1,4,16,36,97,68,35,13,6,2
118155,2,6,15,20,48,40,35,15,7,4
57321,2,2,14,36,64,50,29,29,11,6
569409,0,1,4,33,82,64,14,6,4,0
347606,0,2,4,19,57,101,65,27,12,6
290977,4,15,41,73,91,63,32,17,4,3
573609,3,4,12,45,55,16,3,1,0,0
936862,0,1,5,21,40,53,10,1,1,1
379749,0,1,1,12,42,86,57,40,13,6
466599,1,4,3,31,50,60,24,15,2,1
258255,2,10,13,34,70,70,39,38,15,13
24046,0,0,2,5,17,33,30,11,10,4
641234,1,5,17,54,92,34,7,4,1,0
748481,2,2,7,30,61,46,28,6,4,1
492959,0,0,4,8,34,60,30,11,10,0
761613,0,2,3,14,52,60,19,5,6,0
892126,1,4,7,16,56,62,26,11,1,0
423928,0,0,1,11,37,45,35,15,7,6
421766,0,0,9,19,50,39,25,12,7,5
401057,0,1,1,17,51,52,22,9,5,1
782127,0,2,4,15,76,41,17,14,3,2
6432,1,4,18,50,69,65,33,28,5,4
121757,4,9,25,48,86,65,40,17,8,5
106244,2,1,6,23,74,72,22,18,7,1
251360,2,6,23,50,67,51,25,17,5,7
618275,0,0,1,15,46,51,20,12,1,1
312580,0,6,15,32,66,40,27,5,1,0
610087,3,3,15,59,96,25,11,1,1,3
96859,22,31,69,82,59,25,10,1,2,0
562894,0,0,3,17,67,55,22,3,0,0
396076,2,3,7,21,77,105,43,20,9,6
491149,0,1,4,12,47,51,35,12,5,3
744263,3,4,17,41,45,19,6,1,0,0
241093,5,13,26,71,75,34,13,3,2,2
859555,1,5,12,22,52,62,22,15,6,6
570519,0,1,2,17,80,73,33,17,2,4
853097,2,9,9,28,59,34,14,5,2,0
100591,7,17,46,62,51,18,5,2,0,0
229809,0,2,10,31,78,91,52,21,11,3
17459,21,19,40,41,51,28,9,7,4,6
676115,0,2,2,12,55,56,16,7,1,2
5717,2,3,11,34,46,85,66,53,22,9
757307,1,5,10,26,83,67,25,3,5,0
162275,6,21,48,67,52,9,6,1,0,1
335589,0,1,4,13,27,54,71,52,51,48
474313,1,7,25,48,62,25,13,6,0,1
686453,4,12,32,44,49,20,4,5,1,0
575,10,28,41,42,26,12,2,0,3,0
638800,1,2,17,42,64,32,17,8,1,1
272612,1,2,1,31,79,56,36,8,6,3
90993,2,7,19,56,94,79,36,13,6,1
891761,1,2,6,18,41,56,46,28,11,8
703869,0,1,0,2,28,42,37,30,15,8
335519,4,9,21,57,95,55,20,4,5,0
35240,4,10,18,35,61,45,32,11,3,2
517735,2,0,5,19,40,61,41,31,7,4
652820,0,0,2,8,34,63,35,8,8,4
646178,0,1,3,19,70,66,49,23,6,1
242233,1,4,14,29,66,45,19,12,5,1
764016,7,37,43,86,53,17,8,8,1,1
739142,4,5,20,62,50,10,0,0,0,0
853926,4,5,11,50,93,39,9,6,3,0
918955,1,2,2,11,29,45,32,25,8,8
337881,1,4,3,17,47,57,51,24,13,6
236605,4,12,24,52,68,37,6,5,0,0
762601,2,1,6,17,51,51,44,12,2,3
448879,0,2,5,44,106,89,35,16,3,0
894583,3,8,17,37,47,8,1,1,1,0
677941,1,3,9,34,56,32,5,2,4,1
488841,0,0,4,16,60,49,16,9,4,1
947812,0,0,0,10,47,57,24,11,1,0
60264,1,4,11,34,50,31,20,7,2,2
475955,3,0,11,50,66,35,17,2,2,0
764489,6,12,23,55,73,50,19,8,3,3
80370,0,1,7,30,67,53,19,9,5,1
883142,2,4,12,35,68,42,8,5,1,2
49391,10,20,39,65,48,23,10,10,3,2
652724,0,1,8,29,67,35,13,4,2,3
490843,1,4,11,18,45,43,38,9,6,6
699698,1,1,2,11,28,63,45,23,17,5
828790,8,3,12,57,97,54,14,7,0,3
901211,0,1,11,28,56,33,7,2,3,0
281861,2,1,11,30,88,78,37,17,7,1
58036,2,3,17,33,60,33,14,3,1,3
383246,0,6,6,33,69,75,39,15,5,1
843317,1,3,7,37,51,58,17,2,0,1
10239,0,0,3,10,18,28,20,14,0,1
65665,1,11,33,59,68,49,18,15,6,2
446311,0,2,14,51,107,44,14,8,1,0
732803,2,3,13,36,75,50,13,5,3,0
52470,3,14,25,40,48,27,11,2,3,0
319108,1,3,13,25,69,70,32,17,8,6
666323,1,3,5,22,51,52,32,17,9,5
29489,8,13,16,52,66,41,26,14,7,6
857491,0,2,4,11,34,61,33,29,9,7
715067,7,19,31,56,39,15,4,2,1,0
525635,1,5,9,42,55,27,12,4,0,1
687734,1,5,11,28,45,38,23,6,3,5
653045,1,2,6,22,36,52,23,5,5,3
471385,0,0,5,20,86,70,30,16,2,5
97557,22,45,56,72,49,17,10,3,2,1
31637,18,30,52,69,40,11,11,1,1,0
456273,0,1,1,11,41,48,46,15,2,3
917509,5,5,12,22,49,41,9,1,2,0
131309,8,20,45,95,69,27,8,1,2,1
857675,1,1,2,8,33,43,38,11,6,1
871581,6,19,28,61,66,22,5,1,0,0
840839,0,0,0,7,21,59,39,19,3,2
496108,3,4,12,50,111,45,15,11,1,3
749412,1,8,16,43,65,35,8,5,0,1
162155,2,15,24,73,95,79,30,8,7,6
409063,0,3,5,19,48,60,41,17,8,8
12779,2,13,26,35,48,32,19,9,11,8
253575,2,1,4,13,36,48,39,30,12,24
340601,12,13,26,53,82,39,13,7,0,5
543234,0,0,5,8,43,62,33,19,12,4
836902,0,0,4,13,48,48,25,6,2,0
12420,1,5,4,25,31,17,14,1,2,1
814198,2,0,3,8,26,47,24,18,5,3
320658,0,4,13,44,84,48,11,2,0,2
431409,0,1,7,38,64,49,20,8,1,3
438087,0,1,13,44,82,66,39,7,2,4
521913,0,3,4,20,79,43,8,2,1,2
921506,0,0,1,6,35,48,20,10,1,0
556794,0,1,4,19,78,66,40,19,4,2
122195,28,22,54,81,77,30,13,5,0,2
585440,1,0,2,33,73,56,24,8,1,0
694351,2,4,16,23,56,51,21,13,6,2
48788,1,7,24,42,39,19,5,1,0,0
756626,1,6,14,52,107,39,12,3,1,0
115297,1,4,14,50,68,41,14,1,2,1
803347,0,0,7,25,46,31,8,2,0,0
485256,0,6,1,18,52,58,41,15,7,3
904968,0,0,3,10,41,42,9,1,1,0
103680,2,12,29,70,91,38,11,2,1,0
52523,3,7,16,46,74,40,11,5,2,1
405198,1,10,43,63,107,57,16,8,2,1
786290,2,1,14,43,61,34,21,7,10,4
618211,11,14,33,86,96,51,16,3,1,2
902183,0,0,0,5,38,63,25,16,2,1
816016,0,1,9,15,48,38,17,2,1,0
133414,3,3,22,48,76,48,18,4,3,2
16412,4,5,19,32,35,53,24,21,7,0
200600,0,2,11,29,80,79,52,22,5,2
650888,0,0,6,11,76,66,19,10,5,2
24050,6,20,53,62,64,28,6,1,0,0
24585,1,2,8,29,44,25,8,3,0,0
261684,10,9,30,59,97,42,23,7,0,0
237309,2,5,15,41,59,48,20,7,3,1
694139,5,4,14,40,84,27,6,9,1,0
506532,5,8,24,77,67,21,12,1,0,1
713645,0,3,10,17,46,63,44,24,8,7
47602,8,10,16,39,51,43,26,9,10,7
381168,4,3,14,37,69,56,35,13,5,2
282801,1,3,14,38,76,75,43,15,8,2
396694,0,1,3,18,53,68,27,14,0,0
19139,1,14,23,60,77,42,14,7,2,1
516890,0,1,6,32,82,79,17,4,3,0
772322,1,8,7,27,152,168,98,41,11,7
31961,1,4,15,26,68,56,41,15,10,3
860390,2,5,3,16,60,30,11,2,0,1
10735,1,1,7,31,64,65,47,18,6,4
285759,4,9,16,36,65,59,26,11,3,2
416736,2,6,21,22,79,57,44,15,6,6
381204,2,8,12,34,94,54,26,7,3,2
49777,0,5,22,38,43,21,8,4,2,0
118340,3,20,53,108,77,34,13,4,1,1
521077,1,0,1,7,21,56,49,26,9,7
4024,3,16,27,44,59,47,25,28,10,7
827542,1,3,5,14,63,60,35,18,8,3
8621,0,2,11,16,44,61,67,41,20,12
948225,1,1,7,8,27,59,38,17,6,5
443792,0,0,3,25,63,79,30,16,4,5
2625,1,3,12,26,47,51,39,25,13,8
623878,2,2,11,34,73,51,13,5,2,1
518115,0,1,6,32,69,54,27,9,2,2
684188,0,6,9,28,72,62,19,7,6,1
275005,0,3,11,29,98,90,24,11,8,2
103826,2,8,17,50,60,72,46,9,5,5
278472,9,12,16,47,81,54,15,6,1,3
535181,0,1,4,17,50,41,23,5,3,1
292400,2,7,19,43,83,56,24,9,6,3
238789,0,2,4,10,49,72,30,20,7,9
8432,6,18,33,36,79,46,37,18,3,1
174865,0,4,10,28,73,51,21,8,1,0
103042,0,0,8,38,68,64,18,13,0,0
496877,4,6,11,65,85,42,22,9,3,3
272218,0,0,3,18,76,60,38,13,8,10
936084,7,7,13,49,83,36,11,2,1,4
48803,0,0,5,10,44,47,18,5,4,1
224419,2,10,20,45,86,79,33,19,11,4
723206,5,10,19,33,68,35,17,7,1,1
174074,0,0,5,22,65,63,25,15,12,5
910303,0,2,7,17,44,40,18,9,0,0
622693,1,1,14,23,62,50,19,9,5,1
181097,5,15,34,80,98,36,9,3,3,0
172564,1,8,16,41,89,100,48,30,12,4
377470,15,21,37,66,44,14,7,2,0,0
64035,0,0,1,2,11,53,39,41,24,17
824987,0,0,1,9,37,52,25,18,4,1
4353,2,15,32,71,66,40,15,11,2,0
169444,0,1,8,20,62,52,41,32,17,9
848145,1,1,10,27,84,90,39,18,4,2
228257,3,8,15,23,82,84,43,21,12,6
34313,3,10,16,43,63,40,9,10,1,0
96727,8,19,35,54,62,54,32,27,10,5
23966,7,21,36,62,50,30,16,5,3,1
19902,2,8,24,47,52,49,23,3,6,3
197407,2,3,7,27,55,70,58,22,16,3
761964,2,2,11,25,51,24,11,1,1,0
727177,1,2,4,27,83,62,34,9,3,2
82795,23,51,63,60,43,10,2,0,2,1
620909,6,15,33,82,56,11,7,2,1,2
714477,4,1,4,11,40,58,18,10,9,11
648839,2,1,10,30,65,69,27,24,6,4
256686,0,4,17,40,89,68,38,22,16,5
523418,0,1,3,20,78,73,23,6,4,2
929012,0,2,3,16,24,38,25,9,2,1
803391,0,4,14,19,46,35,16,8,4,0
58216,0,3,20,47,62,54,32,16,2,6
906882,0,1,2,10,22,42,25,10,5,3
616023,2,4,9,36,63,33,10,7,0,1
141634,0,0,4,9,46,69,50,37,6,5
633765,0,5,9,40,92,70,16,3,0,1
931934,4,12,17,49,65,54,10,7,3,4
386806,1,3,8,28,60,27,16,8,3,0
795405,0,1,10,33,42,19,6,1,0,0
104134,0,2,7,14,65,96,106,81,19,10
765451,0,2,7,13,62,80,45,30,4,5
505928,3,7,8,52,53,19,9,2,0,0
5073,2,8,21,44,76,64,49,19,3,0
513139,0,8,6,25,53,44,32,16,6,2
769114,0,0,7,28,68,27,15,2,2,3
73790,4,3,7,22,40,69,67,38,24,18
