image_id,score2,score3,score4,score5,score6,score7,score8,score9,score10,score11
566571,4,2,14,49,80,42,16,9,2,0
795555,0,0,1,7,19,43,36,22,4,2
615917,0,4,6,24,47,41,5,4,3,1
881641,2,3,7,22,50,25,10,2,0,0
862374,9,16,28,50,82,21,7,0,0,0
116742,1,1,11,49,114,34,12,6,1,2
884734,0,2,4,8,38,52,14,7,4,1
892460,1,2,14,22,42,29,7,3,0,1
576393,2,4,19,68,52,9,1,0,1,0
368584,3,4,13,39,60,52,17,2,1,2
943360,0,1,3,14,50,56,20,5,2,0
411073,2,1,14,28,67,70,50,32,18,7
44802,3,3,11,20,43,28,19,10,4,4
731650,0,2,3,14,33,76,50,24,5,5
125191,1,7,18,53,113,53,34,9,4,1
509443,1,1,4,34,103,81,26,9,2,0
272397,2,3,4,25,72,95,62,25,15,9
270667,0,2,14,28,69,78,20,11,5,4
480747,1,3,3,23,45,44,36,19,15,8
849721,1,3,4,24,49,60,19,11,0,0
713931,0,0,0,4,27,53,40,16,8,2
886930,0,0,2,6,38,43,33,12,10,5
7920,51,43,54,51,41,18,9,4,3,0
824703,0,0,2,4,31,59,31,17,3,1
9276,17,18,61,73,43,17,9,2,0,0
50744,0,4,12,35,54,25,12,7,1,0
113702,0,2,9,34,82,66,23,7,1,1
653014,0,1,3,13,55,54,15,7,1,2
35808,1,2,7,29,49,28,12,4,5,2
147444,4,0,7,22,39,84,76,51,35,20
195408,2,7,14,48,95,42,10,6,2,3
20252,0,1,2,14,28,31,31,11,0,2
55678,1,10,19,43,57,50,38,15,10,4
802952,0,1,9,21,66,29,4,2,1,0
182153,0,0,6,15,55,88,47,23,10,6
656211,2,3,10,34,67,36,13,1,3,0
472933,1,2,4,20,55,45,28,12,3,2
562224,0,0,1,15,37,53,15,7,5,1
806200,0,0,2,21,54,38,14,4,2,0
24861,3,4,9,36,38,25,3,3,1,0
65833,1,4,5,15,54,45,33,11,5,6
824718,0,1,5,19,38,45,31,13,7,2
609494,0,0,5,26,62,37,9,4,1,1
604934,0,1,0,10,43,46,21,4,3,1
607417,0,0,4,17,52,35,4,4,1,0
485718,4,14,19,45,54,33,12,3,1,1
676835,1,4,8,21,91,65,24,9,3,1
297590,0,10,24,50,87,45,14,6,0,1
937841,2,3,4,15,30,39,40,24,13,10
464792,3,7,17,66,59,14,3,2,0,0
434475,0,1,2,14,47,74,51,15,5,6
565442,0,2,5,44,49,26,8,1,0,0
516927,1,1,11,56,90,52,20,4,1,0
285318,41,41,67,105,60,18,6,2,0,1
314554,0,3,3,7,36,49,41,27,12,2
750980,2,6,13,40,79,46,29,13,4,2
444993,3,1,5,51,102,60,15,4,0,0
340098,0,6,13,35,86,68,25,18,3,3
144497,0,0,2,15,61,95,42,30,10,3
580582,0,1,6,24,79,51,23,2,4,0
42759,0,3,7,16,23,36,29,22,14,9
175748,1,6,18,55,57,71,45,18,12,3
755942,8,19,31,76,61,20,3,2,1,1
68007,0,2,2,3,37,41,35,33,21,5
806722,0,0,0,11,40,53,21,6,1,3
88643,0,5,7,32,64,82,45,30,22,9
423870,1,8,17,52,73,28,8,5,1,1
6923,8,10,21,41,63,49,38,25,7,4
449698,2,2,19,88,105,44,17,3,2,1
145790,0,1,6,9,45,86,70,56,36,35
563569,0,0,0,8,20,40,30,18,5,7
825800,4,2,9,34,64,58,19,7,2,1
499487,11,6,19,67,34,10,6,6,1,3
248192,1,3,5,16,50,56,30,17,4,6
29162,6,11,27,45,70,36,11,10,1,2
215311,1,5,14,45,84,76,32,24,5,3
204775,6,9,24,60,83,51,24,8,2,7
743732,1,3,10,22,59,39,19,0,1,0
7110,12,18,41,69,72,55,21,8,2,2
146575,0,1,8,29,102,94,46,22,3,2
799173,0,1,0,10,30,40,18,20,7,4
215244,3,5,25,71,98,48,24,4,2,2
939860,2,4,4,21,50,67,39,29,11,11
596772,2,2,1,32,65,26,6,2,1,1
142448,4,4,14,57,107,51,33,9,1,0
32188,7,9,30,51,66,43,26,6,2,1
236203,1,2,9,22,70,72,35,12,6,1
46492,2,7,12,45,83,53,29,15,3,5
617757,2,1,4,26,62,41,6,0,1,0
28127,1,2,7,17,43,41,18,8,5,2
695693,0,7,11,30,64,38,12,5,1,1
810776,0,0,3,19,64,49,18,2,1,1
285798,1,6,11,43,65,36,12,5,0,4
695981,1,5,11,28,50,37,11,4,1,0
871850,0,0,3,16,60,58,10,1,4,0
663845,2,3,9,26,72,21,9,4,1,2
29288,3,1,7,23,58,24,14,5,1,1
909228,0,1,1,5,9,15,30,19,19,19
785674,0,1,3,16,49,46,19,3,3,0
138920,0,1,8,28,46,68,44,16,11,9
305550,0,0,1,13,56,55,41,19,7,0
537196,0,0,1,9,47,52,22,3,5,0
358076,1,6,20,45,64,52,12,6,3,1
619619,13,18,38,102,73,37,11,5,7,4
842753,0,1,2,5,16,43,36,25,10,6
748101,1,8,14,30,63,31,13,6,3,0
947521,0,1,3,8,56,50,18,4,1,0
166380,0,2,1,12,58,64,48,29,16,7
860796,0,1,6,5,21,47,33,15,3,4
570182,1,3,15,62,60,24,10,3,0,0
482697,2,3,11,56,54,24,6,0,2,0
316332,7,19,38,54,42,30,10,5,2,1
444119,1,1,4,16,59,62,38,14,8,2
401271,2,9,12,72,103,72,38,13,8,1
719223,3,1,5,21,38,53,17,8,3,3
943942,1,5,9,45,47,27,9,2,0,0
712808,1,9,8,31,48,32,19,6,2,0
724418,2,4,9,36,53,35,20,5,1,0
820129,1,0,7,18,32,63,30,23,12,8
137117,1,4,5,23,74,43,23,9,1,0
904723,1,3,18,27,37,11,2,2,0,1
424993,0,0,5,7,53,62,19,5,2,1
33789,3,7,14,36,60,43,25,10,0,3
18699,1,9,22,51,83,49,17,12,2,1
861144,3,9,10,23,55,77,49,20,11,1
865097,1,1,2,5,35,53,24,10,6,3
235280,0,2,13,29,73,67,38,14,6,3
65453,2,5,24,55,58,28,8,2,1,1
708572,0,2,1,8,61,69,27,16,6,3
343416,0,0,1,15,41,59,28,13,2,1
791008,0,0,6,14,44,49,27,18,9,4
668641,3,5,7,38,77,24,7,3,2,0
723735,3,1,1,16,35,38,19,12,2,1
793878,1,4,6,21,46,57,26,14,6,1
806983,3,13,33,67,59,21,10,2,1,1
767215,0,1,6,29,38,39,23,4,3,0
421059,7,11,32,62,68,21,5,2,3,1
536893,0,4,2,13,42,46,16,5,2,0
1781,5,20,30,52,47,27,14,3,1,0
770564,1,7,23,80,196,107,43,5,5,2
949010,0,1,4,22,40,42,10,3,1,0
56053,4,10,23,73,80,35,10,2,1,3
840026,2,3,3,11,64,68,34,13,12,3
655888,0,0,2,7,38,64,33,11,1,2
527415,1,0,2,22,55,43,14,2,0,2
744750,0,1,6,24,67,43,16,2,1,0
825968,4,2,16,26,56,37,15,10,3,2
377042,5,3,18,62,90,43,15,7,0,0
875806,0,0,6,15,46,52,17,3,4,0
384156,2,3,13,22,68,69,41,9,9,4
292016,15,37,62,108,80,22,5,2,0,3
568826,1,4,13,53,87,34,8,6,1,1
938780,1,2,12,18,49,61,17,6,1,0
790463,2,5,9,38,69,55,15,7,3,5
479426,0,0,1,13,33,73,37,19,6,8
761889,2,3,6,17,38,40,11,6,2,0
862203,2,0,7,12,43,49,15,7,0,0
640074,1,4,6,37,67,43,22,4,1,1
494048,0,0,2,9,37,64,51,31,9,10
924887,6,7,25,39,59,32,3,2,2,1
439330,13,15,46,72,41,12,3,0,1,2
163254,0,3,6,16,51,79,70,37,17,9
267792,0,3,4,19,63,54,26,8,3,3
871536,5,21,29,76,58,18,3,1,0,0
477190,0,0,2,15,49,55,27,13,8,5
916559,0,0,2,8,32,63,29,5,3,3
2349,42,36,46,37,33,13,13,3,1,2
324401,5,10,29,53,99,33,21,5,2,3
577160,0,2,8,26,74,43,8,4,1,1
430275,0,0,2,20,34,64,36,15,8,2
364077,6,17,25,63,72,22,13,0,0,0
13800,1,6,5,28,45,55,37,20,4,6
362518,1,0,5,23,70,65,32,9,4,2
93869,8,17,29,71,75,36,14,3,0,4
319615,17,25,41,72,51,11,12,3,3,1
167945,4,4,9,26,57,61,38,28,8,8
880330,2,4,2,14,47,52,28,9,5,2
894801,0,1,4,12,27,43,24,9,1,7
87685,0,4,14,44,69,34,19,4,2,2
729238,1,3,4,11,50,39,15,5,2,2
344480,3,4,22,55,70,50,27,11,9,7
342836,1,7,19,32,80,63,28,11,7,2
830257,0,0,4,10,59,42,18,2,2,0
732670,8,15,35,64,54,12,9,2,0,1
299494,4,9,18,59,62,40,13,8,2,1
857962,1,5,10,20,55,57,31,6,4,0
52332,7,19,26,61,39,11,5,4,0,0
311660,0,1,9,10,36,47,43,41,14,4
166781,2,5,6,21,74,61,43,15,16,7
65982,1,7,30,49,81,46,28,12,1,3
905126,0,0,3,4,22,34,36,21,11,2
139783,1,17,36,75,99,36,13,9,0,1
893181,0,0,3,13,30,46,20,10,4,1
812043,7,9,21,59,52,23,7,3,0,1
339775,0,1,8,17,59,50,40,6,5,4
155557,0,0,7,16,55,65,46,16,5,7
823657,8,13,22,40,37,19,8,5,1,2
430346,0,1,5,30,62,63,15,5,1,0
182326,14,18,47,99,61,6,4,1,1,1
540565,0,6,14,51,41,11,1,2,1,0
38981,0,3,3,16,37,40,22,17,5,4
230362,0,3,12,43,126,77,23,15,3,1
894756,0,0,2,7,19,52,30,13,0,1
811301,0,1,4,10,16,33,37,15,10,3
806091,1,0,1,14,57,40,20,1,1,1
118426,0,0,7,28,77,61,15,12,1,1
219011,6,6,22,43,74,71,61,36,28,10
168435,1,4,13,33,90,58,25,10,2,2
404507,0,0,3,14,54,48,32,9,7,7
210858,0,6,21,62,88,20,20,10,1,2
597782,0,2,7,53,54,27,8,1,1,0
3710,1,14,12,26,48,54,46,31,20,11
361161,0,2,6,15,46,64,26,22,13,11
383254,2,0,9,17,34,51,48,45,17,17
759680,0,0,2,14,60,58,36,12,4,1
66505,1,6,13,32,39,37,33,12,3,3
876122,1,1,3,13,52,45,27,8,3,0
16931,0,3,9,14,35,18,12,4,2,2
834983,2,1,3,11,39,42,34,10,3,1
486349,2,3,11,34,67,46,17,11,4,2
869356,1,2,7,38,88,48,11,1,1,0
44653,8,7,15,40,59,43,26,12,12,5
12814,2,7,26,42,42,33,21,11,4,3
86576,4,11,33,60,85,58,22,8,2,3
333140,3,6,26,68,97,54,27,15,4,4
96915,11,20,57,72,83,30,13,5,0,5
461597,5,4,9,45,69,34,14,5,0,0
550484,0,0,0,3,16,44,44,37,29,19
711716,4,6,20,52,76,32,8,4,1,1
67391,4,13,35,55,73,48,20,8,7,4
498342,1,4,13,63,98,52,20,2,1,2
763383,2,2,3,14,27,69,73,49,17,13
934101,2,1,6,8,60,65,26,9,1,0
667407,2,4,12,43,79,34,21,8,4,0
6218,2,2,15,40,86,68,38,28,13,5
914723,0,2,4,15,42,55,27,6,5,2
501812,7,22,45,89,62,22,1,4,1,2
479955,0,1,2,8,30,68,64,51,27,26
660165,0,0,1,5,21,45,36,26,10,9
134353,7,12,33,70,112,60,25,14,6,2
19975,0,0,6,15,33,59,53,27,13,4
850052,2,4,11,28,69,53,24,7,1,0
632476,18,37,48,93,46,8,2,0,0,0
237550,6,16,33,63,53,37,12,9,2,4
810977,1,4,2,13,35,53,24,15,5,0
245384,6,19,25,60,93,40,19,8,3,2
109144,0,1,4,25,56,59,30,14,3,0
37186,4,5,27,48,63,31,15,7,1,0
47335,0,8,20,38,61,60,17,16,5,5
570848,0,0,6,16,61,66,39,17,5,2
244838,0,6,18,51,84,42,12,4,2,0
450612,0,3,6,33,103,99,47,23,4,1
109103,5,24,46,76,49,36,11,7,2,2
20718,5,13,28,53,51,41,22,7,6,0
479890,0,7,16,43,52,42,22,17,5,8
545504,0,0,2,8,32,40,20,14,4,1
703349,0,0,3,6,38,72,46,19,10,1
947597,0,1,5,8,47,45,17,8,2,4
379583,1,6,13,43,63,46,34,17,7,6
10646,4,13,16,46,61,34,18,5,2,1
303068,0,3,25,59,72,34,8,2,2,1
130954,8,8,25,49,66,56,33,18,7,2
601185,0,1,7,26,47,42,17,4,1,1
146048,0,0,6,22,62,99,70,39,19,7
372188,6,7,12,24,40,53,37,20,6,6
141789,0,3,1,14,46,63,44,40,8,4
75763,3,13,34,63,100,46,23,7,3,0
776690,0,0,2,7,44,58,25,8,2,3
677482,2,2,2,27,56,34,8,6,3,2
10653,0,0,6,7,26,41,44,34,30,17
763401,1,2,7,11,43,74,65,34,12,13
479786,0,0,6,44,46,20,4,3,0,0
372517,1,1,6,25,63,48,38,21,10,1
787223,1,6,9,22,69,50,32,7,4,0
569843,0,0,3,3,13,52,55,44,20,22
18238,3,9,19,40,58,57,26,13,6,0
343869,2,4,15,53,100,49,18,6,2,1
814239,4,5,17,51,73,18,3,0,1,0
401256,8,7,25,59,76,50,22,11,2,7
390172,0,2,2,15,51,73,46,27,13,0
175413,1,1,15,31,87,84,41,15,5,2
460499,3,3,3,21,52,37,21,4,1,1
5200,13,24,48,55,72,38,12,15,2,3
21907,0,7,9,41,32,13,10,0,0,0
451156,0,1,4,36,108,135,43,13,6,2
579881,0,0,1,15,50,52,21,8,4,2
941568,2,1,5,21,64,68,45,8,9,1
479893,3,4,14,36,74,47,17,7,3,3
316617,1,1,12,20,33,60,29,35,12,11
138640,1,8,21,73,92,49,16,17,5,5
593884,0,2,0,8,44,51,11,6,2,0
912804,1,1,10,29,49,35,8,3,0,0
273674,6,14,25,49,88,52,20,7,3,2
297933,1,4,17,46,98,76,30,8,0,1
169199,0,8,19,56,79,89,52,29,10,4
380060,5,17,18,51,56,29,9,2,1,0
817321,0,0,1,7,50,44,16,6,1,2
149017,1,3,16,69,97,93,46,25,4,1
496180,1,1,1,27,67,63,23,8,0,2
767079,1,1,12,24,46,31,17,12,1,4
135806,0,1,10,20,65,104,73,50,20,11
941942,0,1,1,8,34,58,36,6,2,0
770019,1,7,8,35,82,49,24,11,4,2
391585,3,3,9,25,66,53,31,15,4,1
669532,12,14,17,52,61,47,19,6,3,1
242879,31,35,57,83,42,14,11,6,2,0
676267,0,7,19,29,73,61,19,15,4,3
863544,8,10,17,24,48,23,3,3,1,0
249450,2,7,7,25,61,62,35,27,8,9
615818,1,8,17,52,63,27,7,4,0,0
176122,1,9,19,69,77,56,21,14,3,2
73932,0,4,15,34,53,38,14,4,2,2
179254,1,9,14,43,91,90,44,14,9,4
19851,0,4,13,22,55,52,25,26,4,7
803526,1,3,8,17,32,49,21,6,2,0
297916,3,16,35,81,94,56,11,4,1,2
855704,1,0,0,4,21,42,45,21,9,3
206338,0,2,6,30,73,76,46,16,11,8
436382,0,0,5,37,94,77,31,12,2,3
24919,6,6,17,36,32,14,5,2,1,0
727840,3,9,23,62,49,28,11,2,1,1
168140,9,9,28,45,83,39,15,12,2,1
522150,0,2,9,33,66,47,16,6,1,1
694406,4,9,13,33,67,43,17,4,6,0
187209,0,1,2,33,83,75,35,13,6,9
921398,5,7,9,22,42,29,12,3,2,0
510687,0,0,4,16,84,61,39,10,5,2
606653,1,6,8,44,66,37,17,13,6,1
246385,1,7,18,56,102,52,26,10,6,0
498439,2,3,18,50,78,57,26,16,3,2
803634,5,9,17,40,61,9,1,3,0,0
343255,1,3,9,21,50,56,59,25,17,9
206917,1,0,4,16,52,56,27,16,5,4
900656,1,3,3,33,53,33,5,0,0,0
911550,0,3,9,29,45,45,19,2,3,0
704293,2,6,12,58,85,41,10,5,2,0
844181,2,1,5,11,28,59,54,31,18,10
825515,10,6,17,42,31,13,4,2,0,1
63430,12,26,49,66,57,33,17,3,5,2
73454,2,7,21,47,101,62,14,9,1,5
476715,2,3,11,36,53,38,30,6,5,1
811721,2,6,11,29,57,53,24,5,2,2
912814,2,3,2,20,37,39,10,4,1,1
559417,1,3,2,15,50,85,62,32,30,7
852958,1,3,6,21,56,73,29,7,3,4
828694,5,7,22,51,86,38,14,4,2,1
96878,4,10,23,68,108,48,27,7,2,3
325910,8,18,34,78,74,31,13,3,2,1
85320,2,8,24,60,77,58,22,6,4,0
21438,8,27,46,42,35,16,9,1,0,0
841663,0,0,0,2,17,56,63,27,20,11
711528,0,3,10,17,39,43,21,7,3,7
679234,10,12,17,60,52,18,13,1,1,1
26205,3,11,13,45,58,51,28,13,2,5
64551,1,6,20,42,80,74,27,22,8,1
86451,1,11,16,51,88,68,30,15,5,2
668368,2,5,13,46,71,29,0,1,2,0
46660,1,3,16,42,73,74,31,15,6,8
30055,8,26,40,72,48,34,13,11,1,1
231209,2,9,11,42,82,78,29,15,10,2
770323,3,18,64,137,166,53,18,5,1,1
899164,2,8,13,31,46,25,5,1,1,0
822579,3,12,14,59,61,30,6,7,0,0
28353,26,39,51,56,18,6,4,1,0,1
648945,13,11,28,37,63,41,23,7,3,2
772094,0,3,9,54,131,174,94,32,9,6
415901,3,9,24,66,83,34,7,5,0,0
308421,2,3,7,27,47,53,35,16,10,5
838487,1,1,7,16,48,81,53,23,14,3
867054,1,0,4,15,42,72,28,16,5,1
642652,8,22,43,62,68,13,1,1,0,0
729228,11,16,22,53,59,19,13,3,1,1
339706,4,14,21,73,103,37,6,3,0,4
700858,27,12,13,46,34,26,15,4,5,7
271346,2,10,34,74,100,41,10,4,0,1
12137,0,15,24,53,56,28,10,6,1,1
314,19,24,29,14,12,12,4,4,1,0
827494,1,0,3,5,46,65,50,22,12,6
732036,1,3,16,54,80,27,12,1,2,0
310505,1,8,21,49,54,25,18,4,1,0
818223,1,1,9,21,58,34,9,0,0,0
957967,3,6,5,17,39,61,32,19,9,9
335958,0,3,2,16,87,98,48,14,11,2
464252,56,42,34,59,27,3,0,1,0,3
651975,1,4,3,53,83,37,17,8,2,0
358159,7,16,31,50,58,24,11,8,0,1
695627,1,0,7,22,46,46,15,12,0,2
115189,2,5,8,30,63,47,24,10,7,3
252151,51,54,46,52,36,6,2,0,0,1
7689,10,20,47,51,59,42,30,10,3,5
31230,10,34,55,59,43,15,11,0,0,2
75775,2,2,25,51,90,56,42,23,7,4
920217,2,6,17,43,63,37,13,2,2,1
358623,10,14,35,67,84,40,12,4,2,3
419326,1,1,10,38,67,65,29,8,1,2
359221,0,3,4,19,74,72,24,20,4,5
64556,10,21,23,61,66,23,8,1,2,1
747657,1,4,29,44,65,33,14,8,3,2
850405,19,14,31,82,86,21,2,2,2,1
772700,1,8,31,88,178,127,45,13,5,2
945130,0,1,9,28,45,49,22,5,6,2
919184,3,5,11,14,29,49,28,19,10,4
49789,0,2,4,23,36,39,16,14,3,4
150573,1,0,6,22,49,62,41,19,8,3
931964,33,34,38,50,33,17,7,5,2,4
847829,0,1,2,20,51,50,20,3,2,1
468155,12,15,43,73,49,14,5,3,0,1
285213,0,5,13,36,59,72,26,22,6,4
147001,5,9,31,70,120,50,28,9,6,5
771157,0,3,10,38,128,184,89,30,15,6
443584,4,11,29,86,33,14,6,3,1,1
516687,0,1,3,34,60,78,37,15,3,4
59668,0,3,9,13,44,53,69,42,22,14
746013,0,1,3,6,17,53,47,37,23,14
159374,10,14,52,79,73,35,18,5,2,3
7409,2,9,14,40,66,61,33,27,11,5
738012,1,0,10,27,70,71,28,9,6,2
481905,0,1,0,14,39,51,22,5,4,0
342608,1,2,9,19,56,67,63,31,7,7
161827,0,7,15,45,85,32,10,11,1,3
10604,26,24,33,31,43,15,15,10,1,2
58564,9,31,51,75,53,24,18,4,4,3
482322,2,9,26,74,46,6,5,2,0,0
510996,0,1,6,18,61,78,45,8,2,1
554717,1,0,2,13,24,41,31,19,5,1
1269,4,6,10,21,28,33,33,33,20,15
356733,1,2,5,26,84,52,22,3,3,0
372926,6,11,21,75,77,24,7,5,1,1
242236,0,2,5,11,57,62,30,21,9,4
899823,0,1,6,13,35,46,22,5,1,2
135562,4,17,28,80,115,51,27,7,1,4
99259,3,3,19,38,76,101,60,34,7,2
655144,11,10,26,51,60,37,22,7,5,2
288753,0,1,2,6,25,58,37,24,9,9
7943,2,16,21,40,66,58,44,20,5,0
268883,0,2,4,10,45,73,78,59,54,48
476608,1,7,7,30,67,40,17,6,0,0
764405,2,5,11,42,85,66,34,13,5,2
817380,2,3,25,39,49,23,6,1,0,1
41403,3,16,35,53,78,34,11,10,0,0
73997,0,1,10,19,34,38,32,12,10,8
848367,1,0,8,28,103,78,18,6,2,1
268052,0,4,9,14,33,58,18,23,10,11
433822,0,0,2,37,94,58,13,0,1,1
70150,2,8,16,39,72,73,38,20,2,3
62854,1,5,15,35,71,68,28,15,5,5
562713,2,3,2,27,76,55,40,15,6,1
131368,2,15,26,75,70,48,15,8,8,1
130771,3,2,16,48,68,36,20,10,5,3
756341,6,5,14,30,91,60,17,4,1,1
358649,1,4,8,22,76,63,33,13,9,5
383564,1,2,13,19,70,86,34,13,8,1
24108,0,1,1,7,31,29,23,11,4,1
909301,2,4,2,6,38,45,23,17,4,2
126759,2,3,7,29,80,64,57,21,18,3
892479,0,0,3,10,27,42,20,11,10,2
802672,0,0,5,29,43,26,9,4,0,0
248911,2,4,22,49,90,60,23,12,2,1
954936,7,16,28,35,35,14,2,1,0,0
855598,0,1,0,13,52,58,37,8,4,0
130686,0,3,6,28,72,57,23,14,1,0
354704,0,1,4,12,46,61,41,15,8,5
373150,7,19,35,75,69,16,9,4,2,2
311789,1,2,12,27,64,56,27,13,3,2
118888,4,4,24,42,102,83,38,15,4,3
653783,0,5,11,34,72,29,11,5,1,1
807298,1,2,5,18,65,68,33,16,5,5
609715,0,1,7,25,58,59,34,8,6,0
831182,2,3,8,16,53,94,42,26,11,7
837837,0,3,2,13,29,35,24,20,12,10
754881,0,0,1,3,19,47,66,61,19,19
94711,0,8,31,45,67,47,18,16,3,2
227060,4,6,29,71,108,52,17,2,2,3
925180,2,1,8,28,49,58,23,2,7,1
229943,2,1,2,20,71,77,51,27,11,7
553297,1,2,8,19,55,30,4,2,1,0
129345,0,1,14,32,55,35,13,2,0,2
13128,2,5,25,60,54,20,6,2,0,1
606330,0,1,1,4,21,39,37,17,6,1
56655,1,0,4,12,46,48,24,13,7,2
672066,0,8,21,48,76,30,14,4,2,1
58820,2,1,4,35,51,43,28,12,3,3
259970,1,0,4,23,65,67,33,23,3,2
413058,9,15,36,78,78,43,10,2,1,1
545930,0,1,2,4,28,31,28,11,5,0
246699,8,11,32,77,86,48,16,14,2,1
250880,0,7,9,25,66,75,43,35,7,6
155860,4,13,44,76,108,57,12,9,2,0
623680,1,1,4,19,48,64,49,22,5,4
507899,0,1,12,53,96,32,7,1,1,1
930318,0,2,5,12,37,44,28,9,3,3
653778,1,2,3,20,49,49,28,10,4,1
957428,4,7,10,33,42,15,4,2,0,1
105034,6,10,24,56,51,29,14,7,4,1
500242,0,0,4,13,48,56,30,17,7,1
903393,1,1,1,9,32,35,16,16,6,2
546227,0,0,2,29,38,32,9,2,0,0
432463,0,0,2,17,68,50,11,3,3,1
439211,0,8,11,61,88,29,9,2,0,2
169295,1,3,13,33,81,53,35,12,5,2
947588,0,0,1,9,50,62,21,3,0,0
889674,3,3,10,35,64,38,17,5,5,1
789497,2,4,17,44,85,57,33,11,3,6
17219,2,9,26,32,50,53,25,13,5,3
779380,0,2,4,8,47,46,21,3,2,4
736382,1,2,8,12,47,75,54,33,11,5
95018,2,5,24,25,71,47,35,17,8,2
307451,11,12,40,51,43,35,4,4,1,1
261063,0,7,18,69,109,66,25,8,3,1
956637,2,4,8,26,53,48,18,8,0,2
166338,0,0,3,13,64,68,52,22,8,6
298029,3,4,13,35,85,102,59,36,14,10
693323,0,0,4,9,23,49,32,13,14,3
425558,4,13,32,60,88,39,5,2,1,3
309017,13,14,55,45,54,16,4,1,0,0
778734,3,5,27,61,57,11,3,1,1,0
701333,0,0,2,16,59,46,12,4,2,0
275292,0,5,14,87,158,119,35,10,6,2
921481,1,4,7,13,29,66,58,29,15,15
347280,2,10,24,63,96,43,16,7,6,1
116190,0,1,6,23,59,73,56,25,5,3
74002,1,2,12,19,57,38,20,10,7,5
74703,1,3,8,21,61,45,25,12,2,2
728165,6,6,11,42,55,30,7,4,1,0
19738,5,10,35,57,63,24,10,4,0,1
502451,7,3,21,44,57,27,3,1,1,0
660420,11,12,20,50,60,24,6,6,0,2
492013,2,13,16,52,47,18,1,1,2,0
85863,1,3,16,43,71,78,46,22,6,6
234613,0,10,17,35,103,69,42,20,9,3
928212,7,13,26,71,34,15,4,0,0,0
193169,4,16,52,83,78,34,12,2,0,1
281447,1,0,2,13,41,59,37,20,4,5
138854,0,2,18,25,30,53,46,29,12,3
495439,0,1,4,16,50,65,26,27,6,8
942257,2,5,21,49,60,31,10,9,0,0
621945,0,1,6,22,75,50,28,10,6,1
176099,4,19,45,64,91,41,8,1,0,0
391728,4,13,20,43,82,36,10,7,3,0
873658,0,0,0,22,65,42,18,7,0,0
350693,6,21,41,67,125,77,25,8,1,4
225956,1,7,20,76,86,52,29,8,5,2
240288,5,15,44,94,103,31,11,3,2,2
23990,3,1,4,10,29,62,51,45,25,15
420215,7,8,12,44,76,39,19,9,2,2
726135,0,5,6,18,56,66,35,15,4,5
334937,0,1,11,31,54,62,36,15,7,3
768909,0,0,7,22,61,44,13,4,2,0
55695,0,4,3,21,39,56,51,18,16,4
873647,0,0,4,7,40,57,27,14,4,3
233001,0,4,10,26,63,49,22,12,3,0
926952,0,1,3,9,22,56,45,33,22,12
165236,17,50,78,88,48,13,2,2,1,1
870788,3,4,8,55,71,47,13,8,1,0
470863,0,2,3,7,45,49,40,18,4,3
470332,0,0,0,9,48,75,56,26,9,5
528324,0,0,3,21,41,66,47,11,11,4
151457,1,2,19,33,79,85,60,30,16,15
17506,2,3,13,37,51,50,41,15,3,1
99715,45,58,78,51,38,5,5,1,0,2
742664,0,2,7,20,53,44,17,3,3,1
306937,2,11,19,34,63,46,27,18,9,6
236520,0,3,9,27,71,45,16,6,7,1
196170,0,1,3,16,49,72,65,19,14,5
538466,1,0,6,11,55,69,28,9,5,3
66298,2,25,40,75,70,37,16,4,1,2
343176,3,6,14,48,95,54,19,7,1,0
287313,3,2,4,8,21,54,48,31,17,10
441860,5,8,18,77,70,27,11,6,1,0
518616,0,5,1,24,82,61,22,13,4,0
265254,0,2,12,26,88,44,15,7,2,1
444239,0,0,6,21,74,79,41,23,9,4
580469,3,3,14,57,81,27,12,2,2,0
151121,2,1,2,17,72,56,29,11,3,1
460652,2,5,12,51,74,42,21,4,1,3
118747,3,14,20,58,86,61,41,31,12,11
162093,11,19,41,83,98,46,16,6,3,5
442521,2,2,2,21,61,59,42,19,11,2
791193,1,5,10,39,71,26,13,1,1,1
750008,0,7,12,33,78,70,27,11,2,1
668562,0,1,1,8,36,55,43,19,7,3
539523,1,3,9,42,63,43,13,5,3,0
696915,1,4,9,19,70,37,18,6,3,0
291406,0,0,4,13,59,41,25,13,4,0
666327,3,6,14,49,70,42,7,2,2,0
391727,2,6,20,36,65,61,13,5,5,0
13125,1,4,4,20,34,19,6,5,2,0
917457,0,0,1,4,30,47,37,13,6,6
625063,0,2,7,19,55,36,30,7,1,3
717675,6,6,10,29,64,29,16,7,6,1
264857,0,1,10,33,82,48,14,5,0,1
624324,1,6,9,20,44,40,23,10,9,1
641198,1,1,4,16,45,57,21,18,3,2
7779,3,3,15,29,45,69,47,45,25,21
431230,2,11,27,87,91,51,12,8,2,0
830337,0,8,15,50,65,17,4,1,2,2
311563,0,1,7,27,72,52,18,8,0,1
4819,23,31,50,51,58,18,9,4,0,1
490895,0,1,4,2,26,44,44,23,18,6
27180,2,10,17,42,61,54,30,18,5,0
348543,25,35,46,80,109,58,17,4,2,4
287168,2,2,11,30,58,73,39,11,11,2
409451,0,0,8,23,78,82,54,26,11,5
179845,0,1,5,29,79,47,28,6,4,1
23778,4,12,30,54,57,34,13,4,0,1
260149,3,13,34,63,71,31,10,6,1,1
880837,0,0,1,6,25,52,26,14,3,4
