image_id,score2,score3,score4,score5,score6,score7,score8,score9,score10,score11
669469,4,14,28,59,94,28,9,3,3,0
527351,0,1,4,21,58,47,12,1,0,2
346867,1,4,6,22,51,74,57,36,24,19
810901,0,1,2,5,18,60,38,19,11,2
847864,3,6,8,31,63,56,23,15,1,0
885918,1,4,9,29,62,24,9,4,0,1
20137,1,6,17,29,52,22,22,13,1,3
927245,3,1,1,24,64,43,12,6,3,0
8430,0,3,11,28,57,71,61,34,11,2
936482,0,0,3,3,24,48,41,18,3,0
64532,16,30,42,51,45,23,7,0,0,0
795374,1,0,1,8,31,54,25,13,2,2
342741,5,15,23,53,74,38,23,14,3,6
206259,4,6,23,61,82,68,31,9,3,0
668688,1,0,4,21,59,45,25,14,6,0
84334,0,2,19,48,68,42,18,8,1,0
471964,0,0,5,18,53,70,20,6,2,2
462306,0,0,2,18,70,47,33,6,3,1
121963,2,8,16,62,93,55,29,19,5,3
673186,0,0,1,8,35,56,42,23,6,2
64735,0,3,18,51,82,82,24,11,6,1
307754,1,2,11,22,48,46,34,17,10,7
18494,0,1,4,17,37,43,20,6,9,0
573711,0,2,1,15,55,65,44,7,3,2
905270,4,4,10,20,41,53,16,10,5,3
199413,0,1,5,15,50,62,41,36,18,24
83836,18,20,40,58,65,32,14,8,7,1
570674,2,8,18,49,75,36,15,7,5,2
19068,0,2,15,31,80,60,28,11,1,2
16693,2,7,15,28,38,15,7,1,1,1
279610,4,10,15,53,73,39,19,16,3,1
263719,4,8,19,61,101,42,17,8,2,2
317385,2,1,13,18,68,57,35,19,7,3
107571,1,3,11,33,52,47,23,14,7,3
4943,2,7,27,40,65,48,32,20,8,4
195759,2,3,9,35,99,60,22,8,2,4
114825,0,4,7,18,43,48,33,22,15,13
841748,2,2,0,6,19,47,40,27,24,19
166880,1,2,12,36,65,55,24,14,5,4
412172,0,2,2,24,81,64,30,12,3,2
233775,0,1,5,12,45,78,44,28,13,10
197546,5,18,34,69,82,38,6,4,0,0
767860,1,8,12,41,70,36,11,5,0,0
87649,3,6,21,61,63,29,7,2,2,0
486431,2,2,9,34,85,40,27,12,3,3
275078,3,13,44,134,136,66,18,3,0,4
683250,0,0,1,4,37,53,45,19,4,1
925173,3,2,4,23,46,55,17,7,5,2
923028,0,2,1,9,31,41,29,5,4,0
899461,0,0,2,6,46,50,13,7,1,0
728274,2,1,6,18,64,55,11,3,3,0
24592,0,1,3,10,35,33,24,9,7,2
312695,1,3,21,56,70,16,5,4,0,1
745141,0,3,4,10,33,41,36,22,6,10
401723,1,2,16,42,103,87,56,18,6,4
530470,4,6,20,52,49,8,3,0,0,0
780141,0,3,15,40,76,37,17,2,0,0
769727,5,5,20,33,76,43,24,6,4,2
19196,2,2,13,31,67,43,38,18,7,3
13031,2,10,19,39,53,41,19,15,5,4
928978,4,5,8,30,34,27,3,3,2,1
791359,10,16,26,53,50,11,2,0,1,0
501125,0,1,4,27,62,54,24,12,5,2
797864,8,19,37,45,69,26,9,3,0,0
121102,1,8,23,52,77,46,15,2,4,1
54464,0,2,9,34,52,48,20,7,2,4
870141,1,3,14,52,72,36,14,2,1,0
65749,0,4,5,21,58,39,31,17,7,3
787886,86,21,17,20,35,6,3,3,1,7
386586,1,0,3,16,41,54,31,17,2,1
22073,1,8,18,57,53,44,21,8,4,0
682128,1,5,7,35,66,40,14,7,3,2
78385,3,8,22,45,64,58,30,12,3,5
657765,1,2,20,48,88,49,17,4,0,4
118795,4,9,30,69,102,56,28,10,6,2
251842,0,8,10,35,86,65,30,14,4,3
297506,3,7,14,41,97,66,38,19,10,3
950581,0,1,4,20,68,36,6,0,0,0
234273,0,0,8,21,57,65,32,23,6,9
33109,1,4,2,19,35,51,51,33,21,10
899320,0,0,1,6,42,46,30,4,2,1
849165,1,1,9,10,44,72,37,17,4,2
271492,0,3,4,12,63,75,44,12,8,2
648934,5,10,30,73,64,20,6,3,1,0
853138,2,2,18,38,57,57,29,7,5,3
34838,4,9,34,41,55,34,15,3,6,0
181392,2,3,7,26,41,66,59,52,23,15
863692,0,2,3,17,39,54,19,4,0,0
906452,0,2,6,10,39,53,33,23,20,4
756581,0,0,2,7,41,92,53,25,6,0
755658,0,2,1,13,56,96,43,13,5,2
803238,0,1,4,8,31,55,48,34,20,19
840900,0,2,5,14,30,44,23,13,12,7
356308,1,1,6,18,72,47,34,8,3,3
233076,2,8,25,54,78,15,9,4,0,1
817430,1,5,10,36,50,11,7,0,0,0
2331,8,11,25,23,33,37,37,27,13,21
798809,3,5,26,53,64,40,11,3,3,1
900091,0,3,5,13,49,61,34,20,7,4
785946,0,1,1,5,19,50,33,20,8,6
751899,0,1,8,15,49,52,23,6,0,0
173058,0,0,1,7,40,64,53,48,20,16
365741,12,13,28,58,51,24,6,1,0,0
880504,2,5,4,19,50,60,12,8,1,1
549441,3,4,11,53,61,37,4,4,1,0
687656,1,8,21,79,118,37,14,9,1,4
91973,2,12,22,37,41,29,20,7,5,6
822307,1,3,4,15,44,74,33,9,9,3
808116,0,3,3,8,48,53,18,7,2,0
725976,0,0,2,4,25,44,31,17,15,8
664913,8,14,15,53,66,29,8,3,4,0
671152,0,4,5,22,73,39,9,10,2,1
875079,2,1,9,12,32,60,55,29,20,8
772556,5,7,24,98,197,111,39,7,1,1
885916,3,3,12,27,35,31,9,5,3,0
34443,5,11,18,34,34,13,4,3,0,1
646887,1,0,3,13,56,56,13,6,2,1
383726,6,17,25,78,58,23,8,1,0,0
492446,2,2,11,45,79,29,8,2,1,0
221526,14,28,50,106,122,45,19,7,1,1
787814,0,3,9,20,51,54,22,7,10,0
377296,0,2,6,19,58,85,52,25,12,5
531006,0,0,2,15,31,38,24,16,10,7
913373,2,5,7,31,63,53,20,11,2,4
74590,1,7,19,48,95,64,42,13,8,5
242582,13,12,33,65,65,31,17,4,6,0
516426,0,0,3,16,67,77,38,13,7,3
948144,0,1,0,4,30,39,29,18,7,3
58137,1,2,14,36,69,34,11,2,2,2
324462,2,1,9,34,84,60,38,14,5,2
87144,0,3,6,24,44,62,30,17,9,6
490551,1,6,13,60,52,9,2,1,0,1
81627,0,4,14,39,69,28,17,8,6,0
457605,1,7,11,65,88,27,8,4,3,1
86420,0,1,4,26,49,50,29,18,7,3
205088,1,2,5,42,87,82,31,24,3,1
84889,0,0,2,18,37,62,41,25,17,13
98036,12,22,52,92,67,21,12,2,0,0
247078,6,14,34,72,63,24,5,4,0,1
361958,0,4,3,25,45,62,30,24,7,2
239518,0,1,10,15,70,52,21,12,1,2
541235,0,1,0,5,19,32,44,26,11,9
912814,2,3,2,20,37,39,10,4,1,1
506115,0,0,6,19,52,47,17,7,4,1
106610,2,12,17,47,82,55,31,19,5,2
887630,3,5,6,31,72,64,30,9,3,2
703451,1,1,2,11,30,53,42,26,8,5
444785,8,14,26,95,77,13,3,1,2,0
69923,6,6,20,40,74,70,38,17,2,5
455658,0,0,0,3,6,20,52,55,45,70
181588,14,17,46,64,64,43,17,10,1,2
551491,3,7,21,58,58,28,9,5,2,0
870905,3,6,17,52,80,40,14,7,3,1
769774,1,3,13,36,69,30,12,4,1,0
255907,0,4,7,16,69,93,68,34,9,6
940651,2,10,25,39,75,49,20,9,4,3
355408,2,3,15,50,78,28,9,5,1,1
861548,1,4,3,16,62,47,9,3,0,0
286901,3,4,23,33,87,74,70,36,14,9
112651,1,2,7,35,90,55,37,7,3,1
470899,2,0,5,9,78,77,42,14,4,1
915889,2,3,8,16,33,37,12,9,9,3
949728,0,0,5,16,38,52,46,30,12,7
921065,2,6,10,26,49,30,8,1,0,0
864913,5,2,6,32,37,40,18,7,3,4
901543,2,5,5,28,51,60,30,11,3,2
228196,12,42,75,90,41,14,3,4,0,2
760881,0,1,4,13,42,57,26,8,2,2
452848,0,3,14,69,100,53,15,8,3,1
351011,0,8,12,38,70,87,39,20,12,2
46889,0,1,9,32,45,36,8,4,1,2
784117,0,1,0,7,28,64,55,27,14,8
284830,0,0,1,16,65,58,19,13,8,3
426779,0,5,25,49,69,17,4,2,1,0
918716,0,1,7,28,46,42,36,10,8,3
769749,8,14,23,56,55,34,19,5,2,0
832483,1,4,8,26,53,38,11,5,4,1
767497,3,7,13,25,55,25,6,2,0,0
921661,5,5,12,56,78,21,7,1,1,0
782690,1,1,6,30,47,37,9,6,1,1
340659,2,9,13,48,74,54,24,16,8,3
723914,2,3,14,17,70,54,18,12,0,2
591691,0,0,4,14,53,45,31,13,8,6
773845,1,0,7,9,36,38,34,9,8,4
673987,0,5,19,52,56,20,3,1,1,1
11777,0,1,7,26,31,25,9,1,0,0
777409,0,2,3,17,55,40,8,2,0,1
840049,1,0,8,15,50,32,19,7,0,1
831232,0,0,5,14,56,57,15,3,2,0
449903,1,2,6,30,76,96,43,12,7,4
939495,2,6,11,21,35,51,44,15,11,4
121999,3,9,46,88,86,52,12,9,2,2
727109,0,1,2,8,39,61,61,21,7,4
906646,1,4,4,11,42,37,18,6,1,1
368532,2,2,3,12,50,55,33,22,8,5
847842,1,0,7,18,61,95,47,15,5,2
374421,3,5,9,23,69,55,28,10,5,1
67019,5,24,30,54,71,50,14,11,3,5
592759,0,1,1,8,39,53,18,6,0,4
879775,1,5,2,10,48,42,13,7,3,0
145395,0,0,1,13,23,65,64,67,58,31
16199,11,24,42,48,44,15,6,3,1,1
350671,24,36,65,79,45,14,2,2,1,0
437172,0,0,7,37,102,71,23,19,4,2
466934,0,1,4,29,48,48,17,10,1,1
243778,6,7,25,48,61,36,13,8,3,3
336396,2,7,33,79,98,40,11,7,1,0
873405,0,1,3,11,43,48,32,14,4,3
288117,0,1,5,16,68,61,24,8,4,1
140623,1,2,7,30,70,57,30,8,5,1
496133,5,6,25,68,78,39,28,6,5,1
496086,0,0,2,1,27,73,49,34,11,7
542785,0,1,3,12,43,68,37,16,10,1
890813,16,17,28,37,41,8,0,1,0,0
941611,1,0,2,10,33,63,35,20,5,4
752864,2,3,11,10,44,30,32,17,8,9
419362,3,1,11,26,68,74,40,6,5,1
829903,0,0,4,8,61,59,20,12,3,2
913074,7,6,22,35,51,42,7,4,2,2
926969,14,16,23,42,43,35,12,6,3,1
833685,2,3,10,14,71,66,35,15,2,3
63422,0,0,3,7,34,34,32,25,11,9
12526,3,2,11,36,27,12,3,1,0,0
481916,0,4,7,45,48,15,9,4,0,1
289264,0,1,3,8,40,68,33,24,7,6
175210,1,0,8,26,50,52,25,5,4,5
233318,0,6,20,42,79,38,8,1,1,0
917509,5,5,12,22,49,41,9,1,2,0
866508,2,5,3,20,34,56,46,31,14,2
325203,1,6,24,48,94,42,15,8,2,1
223048,25,30,62,91,55,21,5,5,0,1
773829,0,1,4,26,58,31,13,3,1,0
447982,0,1,5,24,135,119,50,15,5,0
532922,1,2,4,13,41,44,24,13,1,3
765821,0,6,24,57,100,38,13,0,1,3
947925,0,2,5,7,41,64,25,11,9,6
544633,0,0,0,5,25,32,38,12,6,2
342614,0,3,7,33,64,83,43,18,5,2
499755,0,0,6,25,67,43,19,7,2,1
506072,1,5,18,45,46,20,8,4,0,0
146945,3,7,13,53,97,37,9,2,2,1
351033,2,6,8,20,47,83,52,38,13,14
165720,1,5,20,61,96,75,28,14,4,3
494632,0,1,1,6,35,65,43,43,14,10
900037,2,0,3,10,28,49,43,35,19,9
929315,4,5,14,21,44,22,6,1,1,0
707421,8,2,16,50,65,32,9,6,2,1
634862,0,0,1,14,82,79,44,13,2,0
458642,4,1,5,25,55,42,17,6,0,0
461902,4,2,17,52,64,11,3,0,1,2
699700,1,6,17,49,88,49,22,6,3,3
914044,6,6,19,46,55,27,10,6,3,0
831117,1,4,16,31,90,71,32,11,4,1
291006,2,10,22,43,59,22,10,4,2,1
215992,1,3,8,20,53,70,61,40,18,17
617437,1,7,14,55,88,58,24,9,5,1
765464,0,2,2,15,63,65,40,24,5,1
376948,6,19,26,65,77,14,3,1,0,1
521291,0,1,4,20,58,46,22,4,0,2
938064,1,2,7,22,53,41,11,4,3,0
921567,1,0,1,10,16,26,37,39,30,25
271258,3,5,27,70,93,53,15,8,0,2
71976,0,2,5,5,43,53,35,11,7,2
11377,0,3,1,16,47,54,45,21,8,2
442339,1,2,8,28,78,50,27,16,6,2
200647,5,8,23,55,72,65,39,15,6,3
612852,1,6,11,70,72,44,10,5,1,0
10612,6,1,4,34,27,13,3,0,0,0
414864,0,4,9,28,58,79,40,25,15,6
298524,11,24,52,78,79,26,8,4,2,0
6219,2,16,25,54,94,49,32,16,1,1
446534,1,4,9,59,93,41,20,7,1,1
737985,0,0,3,8,32,46,32,22,13,10
203200,3,2,16,46,110,95,45,20,5,1
591615,13,18,36,93,32,7,2,1,0,0
304622,2,0,13,43,63,68,25,6,3,2
747435,2,1,9,26,74,48,20,9,5,2
860809,2,2,6,7,19,53,29,18,2,3
574602,0,2,11,34,78,53,18,10,2,0
578917,3,3,18,52,56,23,4,1,1,0
729137,12,6,17,42,63,31,15,10,2,4
526401,0,1,5,24,68,25,5,1,0,1
213501,2,4,14,46,106,65,34,14,3,3
275147,0,1,9,37,107,138,82,36,15,8
23748,8,5,20,47,55,47,20,9,2,0
42040,7,15,25,41,67,41,12,11,4,1
742016,2,6,7,20,38,52,42,42,11,9
500046,1,0,2,7,26,53,41,29,15,5
887330,1,0,1,5,24,52,30,20,1,2
108949,0,5,8,17,80,125,98,47,16,4
712110,1,3,8,17,57,69,24,18,1,3
923856,4,3,13,40,65,27,4,4,1,0
133450,4,14,29,58,83,44,25,10,8,1
285388,0,0,3,19,60,97,70,38,40,12
754802,2,3,16,36,100,33,14,3,1,1
502914,3,6,31,56,45,13,7,4,0,0
925689,0,1,0,3,20,48,49,18,6,3
164728,0,3,19,58,105,70,23,11,3,0
844805,1,1,9,21,53,70,36,18,9,2
613073,1,1,9,54,66,47,22,10,5,0
497314,0,2,11,37,98,74,24,11,2,2
766174,0,0,19,29,94,71,34,8,5,1
454581,6,14,30,63,61,20,12,7,6,1
902144,0,1,3,21,47,54,14,5,2,0
90514,1,4,14,43,57,33,20,7,0,1
43784,5,9,18,43,68,46,30,14,8,3
772419,3,11,33,104,188,123,32,8,2,1
798953,1,1,4,21,19,45,22,8,1,0
808125,3,1,6,14,47,83,79,45,23,6
72549,1,4,19,29,62,75,46,22,5,6
268134,0,4,19,48,77,32,10,5,1,2
149566,0,3,6,20,35,59,39,24,12,6
953189,0,1,4,11,37,84,64,31,18,3
173819,4,12,50,81,83,50,39,19,9,5
12252,16,27,32,47,38,24,11,6,2,0
628201,1,2,7,13,52,74,46,15,13,4
803623,0,2,7,30,52,22,6,2,0,0
844300,0,2,3,6,14,37,33,34,7,7
857270,0,3,13,37,51,25,1,2,1,0
941283,0,4,5,27,59,59,22,9,3,0
202108,1,0,3,12,40,60,50,38,25,24
415456,1,1,7,37,78,53,24,6,1,2
954982,3,9,7,30,44,28,14,4,1,2
718565,6,10,17,33,68,31,11,1,1,1
382239,1,0,10,41,106,62,21,3,1,0
589608,1,0,8,12,56,57,23,9,5,3
445243,7,21,32,79,40,4,3,0,1,1
67807,4,11,25,53,84,49,17,12,3,4
180998,0,1,6,10,34,58,48,32,15,8
582132,0,1,2,8,42,59,22,14,2,1
117160,1,0,11,46,87,54,26,8,3,2
461098,7,10,22,64,56,25,10,10,2,3
161440,0,0,2,9,49,68,39,31,12,6
819580,1,2,14,38,76,41,15,5,0,2
372862,0,4,11,38,90,50,12,7,3,2
750758,7,12,21,57,93,37,8,0,2,0
613533,0,0,0,4,23,55,33,15,13,2
402275,0,1,4,15,69,73,21,3,0,0
683878,0,2,9,26,58,49,13,3,0,0
12437,1,4,19,29,26,14,3,1,1,0
750397,6,16,30,52,68,35,12,6,5,0
4787,1,4,15,34,65,53,41,23,11,5
43338,2,12,25,42,56,47,21,8,8,5
32833,0,7,11,26,40,19,16,9,3,3
387944,0,3,7,31,73,73,40,13,9,5
21180,0,1,3,13,31,39,25,13,2,0
695409,0,2,4,6,39,58,39,18,9,3
93107,0,9,21,44,71,60,25,18,8,4
13019,63,46,38,35,14,2,3,0,1,0
227952,7,12,26,35,56,64,36,43,5,14
463317,0,2,5,46,73,35,7,0,0,1
713442,2,5,19,54,58,16,1,4,2,0
45103,11,11,35,64,64,28,12,3,2,0
540152,0,2,5,25,52,54,30,16,1,1
126749,14,37,46,91,58,20,7,1,0,0
869728,1,6,11,28,97,54,15,5,2,1
772077,0,0,4,11,37,43,21,11,0,1
851582,5,10,18,41,77,33,11,5,3,2
640327,2,15,36,83,76,18,8,2,1,0
315805,0,9,36,71,83,40,11,5,1,1
219237,62,64,73,117,99,38,14,8,7,4
705080,2,2,15,29,67,31,15,5,0,3
934357,1,4,11,33,72,53,23,10,4,3
864261,1,2,6,20,52,49,10,3,1,1
463499,1,1,6,26,58,46,20,13,4,7
889194,1,0,0,3,27,47,46,25,8,9
245170,0,1,4,11,51,77,40,19,7,7
772244,1,5,18,75,196,140,50,13,11,2
18758,0,3,8,32,28,37,19,7,2,3
13013,13,24,36,51,50,13,9,5,1,1
255408,2,11,16,59,122,72,23,13,1,1
844611,0,0,4,10,30,55,25,11,5,1
635871,2,6,22,64,65,26,2,0,0,2
473781,1,6,9,38,60,55,20,7,4,1
326111,1,6,12,45,95,56,19,11,5,0
555089,0,0,2,9,35,66,55,34,19,5
78837,0,0,4,18,39,46,21,14,6,7
27334,3,13,37,65,65,33,20,8,0,0
57151,2,10,33,54,49,12,2,3,1,0
57417,2,1,1,13,33,41,37,27,9,6
940949,16,17,30,57,80,13,4,1,0,0
446590,0,1,2,18,64,70,60,27,5,5
467447,0,1,2,6,33,51,35,29,13,9
477469,0,1,7,27,61,61,16,5,0,1
795068,0,1,3,4,17,34,30,14,9,4
87013,3,4,16,39,65,43,14,5,3,4
45102,0,4,8,19,40,35,14,7,7,2
614722,0,1,7,36,62,40,11,4,3,0
256790,5,7,15,40,75,63,52,20,10,1
511806,10,13,45,111,85,17,4,2,0,0
40169,12,25,37,68,55,26,13,8,4,3
771976,0,4,12,21,86,163,131,61,21,13
563762,0,0,6,5,37,49,29,6,1,2
15535,2,16,23,46,58,31,13,7,3,1
676667,2,2,15,33,60,35,15,2,1,0
714317,17,25,22,55,46,23,6,9,3,1
222063,5,10,23,41,93,81,69,43,25,21
397298,1,2,7,22,57,30,14,6,2,0
873768,0,1,0,13,36,58,28,16,3,1
885130,1,1,4,30,59,28,4,3,1,1
95441,1,5,10,38,87,66,25,19,4,4
671780,1,5,8,36,69,30,13,6,1,0
120448,4,10,25,84,115,43,10,5,0,1
250238,2,2,25,52,91,49,21,12,6,1
42610,7,13,27,43,49,43,28,10,3,6
623930,1,2,1,12,32,77,43,13,1,2
344168,1,3,14,29,94,63,26,18,5,3
596384,1,2,3,19,46,43,24,10,3,3
409826,0,2,5,10,72,95,58,31,10,4
807627,0,2,4,18,54,45,14,7,4,1
526415,2,1,4,24,37,41,12,3,2,2
905353,1,9,22,44,46,26,7,3,0,2
1874,2,9,19,39,63,40,30,14,7,1
287705,1,0,7,12,35,64,33,22,14,5
315031,5,20,34,56,47,9,3,2,1,0
596947,1,0,0,13,40,58,48,23,13,6
31225,5,6,11,25,34,54,34,31,22,17
846865,2,5,8,31,104,61,29,16,12,2
175533,1,2,8,32,43,37,21,14,8,5
641406,0,5,13,48,87,64,16,13,2,0
12874,4,3,12,26,36,32,33,19,17,16
17880,3,5,18,34,71,53,35,8,11,2
252089,1,14,30,51,92,51,19,5,1,0
877235,2,8,18,48,55,19,3,2,0,1
159146,2,6,18,27,85,65,52,25,8,2
952766,0,0,6,9,63,51,19,4,2,1
731649,0,1,3,3,57,75,34,21,4,4
936235,1,1,5,15,43,67,32,18,6,1
645550,0,1,3,12,46,78,33,10,2,2
40823,6,8,11,22,50,30,10,11,0,0
899776,1,7,8,28,51,40,13,7,2,0
635675,1,0,8,51,103,51,10,2,1,0
31168,11,15,23,31,42,44,30,22,6,6
746200,6,9,15,61,71,27,18,2,1,2
1867,12,17,29,49,68,18,13,5,5,0
570225,0,0,4,19,53,49,18,7,4,1
506437,0,1,3,15,37,68,20,11,6,3
342608,1,2,9,19,56,67,63,31,7,7
246384,2,9,25,29,59,48,25,13,8,3
453157,2,5,15,54,113,60,16,3,2,0
717385,16,29,36,54,20,6,3,2,3,0
225016,3,12,37,73,107,40,12,6,2,1
853436,3,6,6,28,63,33,20,2,1,1
416257,2,5,17,40,81,73,34,12,3,3
769078,0,1,3,11,43,46,30,8,5,0
779726,1,2,8,23,54,51,22,5,2,0
743180,1,0,1,8,23,43,40,25,13,5
742329,3,7,26,37,56,20,11,2,1,0
956745,2,1,3,3,27,39,30,10,2,2
671250,0,0,8,16,60,49,19,5,2,1
20043,2,7,22,47,66,32,14,11,2,2
934552,5,3,14,36,46,46,12,10,2,4
751923,1,0,7,21,65,53,11,2,1,0
735487,1,0,2,11,35,56,22,4,5,1
706457,0,4,5,22,46,27,15,6,5,3
111769,1,1,15,28,78,52,23,5,2,0
269606,1,9,12,45,80,72,28,12,7,2
61537,0,0,0,14,42,51,34,14,5,1
450670,0,2,12,51,82,76,42,24,9,1
695671,1,1,1,17,27,39,43,13,8,7
932963,1,1,6,20,73,68,6,5,1,1
287731,0,0,2,24,57,66,20,10,2,2
311028,7,17,43,72,32,9,2,0,0,0
604740,75,12,14,31,20,3,6,4,1,2
863478,0,1,1,6,17,50,34,22,13,2
799414,0,0,7,14,45,40,14,3,1,0
424094,2,8,27,49,59,31,13,5,4,0
673262,1,0,2,16,64,44,24,8,4,2
879991,1,4,8,30,54,42,15,2,0,1
903230,1,2,5,16,41,39,14,5,0,1
619716,0,0,1,17,50,105,88,50,13,8
686995,0,0,3,8,42,61,33,21,7,2
195668,3,11,29,68,77,46,17,8,3,1
238305,1,3,15,32,72,63,19,9,5,6
706,1,5,9,18,23,33,39,30,19,6
348090,0,3,13,36,77,42,12,2,2,1
761802,0,1,6,16,36,35,21,14,3,0
33709,0,1,9,28,42,23,10,1,0,0
408046,1,2,9,21,60,57,30,20,3,1
16412,4,5,19,32,35,53,24,21,7,0
171366,176,51,53,45,21,8,3,1,2,4
330000,7,6,18,50,67,68,38,16,8,5
674975,0,0,3,10,32,51,27,12,3,2
571028,0,0,0,8,45,55,23,7,2,0
460457,4,5,17,56,53,24,7,6,1,1
93065,3,5,23,47,84,33,14,7,0,1
59627,5,12,24,42,60,59,31,14,11,8
311938,5,13,32,59,73,19,6,2,1,1
861073,2,4,9,11,39,84,57,28,23,6
351891,0,4,15,39,60,51,19,6,0,1
696162,0,0,3,15,46,53,23,7,4,0
214982,2,7,19,66,95,65,27,5,2,2
732872,0,0,4,12,25,54,52,33,16,11
401471,2,13,26,53,85,48,22,4,1,3
576375,3,6,11,40,61,26,12,5,2,0
51884,9,13,21,34,45,28,13,8,4,2
16978,0,0,3,1,11,17,30,21,9,7
935837,0,5,5,22,48,57,33,22,10,10
678015,1,0,3,8,28,47,29,18,9,2
96403,1,1,6,25,67,80,69,33,16,14
118051,3,8,29,74,110,41,17,9,2,4
20457,0,1,15,17,48,26,15,6,0,0
928300,0,4,7,17,54,50,22,10,4,0
306431,10,24,45,72,44,18,7,3,0,2
114606,1,0,4,13,60,57,32,17,7,4
131632,1,5,11,22,54,66,59,30,23,7
669618,1,3,4,6,28,39,27,18,10,15
672806,0,1,3,7,50,72,24,7,1,1
84058,12,16,49,64,51,39,16,6,3,0
771974,0,0,2,11,47,36,15,8,3,0
446074,0,0,0,11,38,72,51,32,13,12
578589,2,0,3,20,57,58,25,17,3,2
446299,7,16,34,80,73,22,3,2,1,0
615910,1,4,14,31,38,32,13,3,2,0
17413,1,1,6,15,40,23,12,3,1,1
752841,0,1,4,23,64,42,11,3,3,0
250436,0,4,15,37,93,69,27,18,3,2
69781,7,14,36,60,78,46,19,4,3,0
798626,0,2,5,20,44,37,7,1,0,1
639334,0,0,2,9,22,52,47,16,7,5
282709,4,17,20,67,89,26,4,3,1,1
153230,4,14,33,96,71,21,6,2,1,0
438779,0,0,9,33,71,67,45,27,7,5
411736,1,1,11,23,49,48,26,10,4,2
809719,1,0,7,17,54,51,12,0,2,3
158196,0,2,3,22,36,67,39,35,13,3
227306,2,4,23,45,97,62,37,12,6,2
46730,4,3,12,41,59,46,31,16,9,5
834029,1,4,3,15,60,66,33,23,5,6
196096,4,12,20,58,76,43,34,21,7,2
206218,6,9,34,70,89,42,21,9,3,2
374009,3,5,6,24,61,75,25,9,3,0
62475,1,1,10,26,48,44,32,10,5,5
735408,0,0,6,14,50,30,19,4,1,3
182880,4,15,39,66,91,42,22,8,1,4
229751,1,3,4,15,59,97,63,33,22,10
653868,2,15,34,59,53,18,4,1,3,1
318976,0,0,1,5,36,48,49,25,21,6
449849,3,3,7,32,96,70,42,23,11,3
115071,0,0,3,11,36,54,41,34,19,8
377493,5,11,28,56,74,51,14,7,0,1
73297,4,18,48,77,72,34,7,5,2,1
884924,1,0,4,15,41,44,23,5,0,2
755250,0,1,3,17,36,41,34,23,7,7
431403,0,1,7,8,41,65,48,12,7,2
322980,2,6,15,31,65,42,24,11,5,1
86099,0,0,1,7,31,43,56,44,31,30
59199,1,3,9,35,49,42,26,11,4,3
445144,1,0,1,22,96,59,19,8,2,1
385083,1,5,11,21,69,74,34,23,12,5
377,3,2,3,7,12,22,22,29,11,6
444691,1,3,5,20,73,73,44,17,6,5
461329,1,0,4,10,46,60,27,8,2,1
626087,7,19,24,93,61,26,4,5,0,0
413029,0,0,1,1,15,39,56,36,13,15
364241,6,14,19,57,62,24,6,4,0,0
395316,0,1,3,11,37,91,61,45,30,17
210614,0,1,11,44,85,46,20,6,3,1
204003,2,8,23,34,86,64,38,19,8,1
357970,0,3,6,21,67,56,19,21,4,5
721868,1,7,12,44,55,32,12,2,3,2
827277,2,2,3,20,58,58,37,21,9,5
453171,0,0,1,8,36,57,30,13,3,2
734635,8,15,22,64,37,20,9,2,4,1
281130,0,6,29,73,78,66,17,6,3,1
30683,6,6,22,44,66,40,22,17,4,3
522886,0,1,5,28,72,64,26,14,4,3
458828,0,1,2,20,66,46,16,10,2,1
676547,4,7,13,20,58,35,22,7,2,5
577694,0,2,0,18,53,55,36,19,5,5
894405,0,1,2,13,42,50,13,3,3,0
42560,1,7,26,26,66,45,31,20,4,5
874916,1,3,8,20,55,65,28,11,9,4
416830,2,9,26,39,65,74,22,12,4,5
663539,2,5,8,16,47,36,21,4,0,5
712816,0,0,1,7,45,55,27,11,8,4
559172,1,2,2,9,43,60,70,48,35,19
10406,3,3,6,35,28,8,3,1,0,0
892425,0,1,0,12,38,42,14,12,3,0
59956,5,23,44,97,52,28,9,2,4,1
167742,0,2,12,57,101,52,8,4,1,0
714053,0,1,1,9,54,58,20,3,0,0
189734,40,39,59,63,51,37,2,5,1,4
646340,3,11,25,45,86,51,9,5,1,0
647800,0,1,3,14,50,79,44,21,8,4
938548,1,0,2,8,33,53,30,10,2,4
840029,2,6,4,27,77,46,31,16,3,0
278389,2,6,24,41,92,68,28,22,5,7
559075,0,0,6,30,59,24,10,1,0,0
780534,4,2,11,37,74,62,26,14,3,1
310101,0,0,0,1,16,44,49,36,29,28
637533,2,0,7,27,65,50,25,18,9,7
14901,0,1,1,20,33,19,4,10,0,0
719102,3,15,21,54,53,18,7,0,2,0
386282,0,1,3,21,83,91,43,17,3,0
830355,0,1,6,24,66,43,19,4,5,1
761438,0,1,9,42,63,35,6,1,0,1
937730,0,2,4,15,37,61,33,11,4,0
740029,2,6,17,38,64,27,8,1,2,1
931189,0,0,7,14,52,50,14,8,4,1
956955,3,6,9,30,68,34,11,6,1,1
414304,0,0,2,20,59,83,40,12,1,1
82798,0,1,9,38,58,33,24,6,0,0
470831,1,1,12,50,74,55,24,11,4,3
755072,0,2,2,13,36,45,30,21,9,10
36862,1,4,7,27,54,49,34,11,7,2
52275,3,4,18,49,60,24,16,1,2,0
